index,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2,org_rank,op_type_rank,city_rank
11287,South Campus ,2000-4 Talbot Street W.,N9A6S4,20.0221434861725,42.2431602,-83.01853940000002,15,70,508,141096.0,4,23,79
11288,South Campus-CCIP,2000-1 Talbot Street W.,N9A6S4,13.2701877240434,42.2431602,-83.01853940000002,19,70,508,25315.0,3,19,23
11289,South Campus-Truck & Coach,2000-3 Talbot Street W.,N9A6S4,12.845671964084802,42.2431602,-83.01853940000002,19,70,508,8000.0,2,18,18
11290,Thames Campus (T&T),1001-1 Grand Ave. W.,N7M5W4,0.000684115657064859,42.6008224,-82.3866882,19,399,508,16996.0,1,1,1
11291,Parkwood Hospital,802 Commissioners Road East,N6C5J2,43.5826450206507,42.9585037,-81.2255936,25,947,133,547251.0,6,72,322
11292,"Regional Mental Health Care, London",851 Highbury Avenue,N6A4H2,43.8629734837759,42.9992523,-81.2051697,25,947,133,554893.0,7,73,326
11293,"Regional Mental Health Care, St. Thomas",468 Sunset Dr. ,N5P3V10,25.0900866402222,43.00721970000001,-81.2655082,25,947,133,485352.0,4,22,227
11294,Parkwood Hospital,801 Commissioners Road East,N6C5J1,19.6301996167393,42.9582443,-81.22515870000002,9,947,133,27328.0,2,200,137
11295,"Regional Mental Health Care, London",850 Highbury Avenue,N6A4H1,19.75646326335369,42.9997635,-81.20504,9,947,133,31384.0,3,203,142
11296,"Regional Mental Health Care, St. Thomas",467 Sunset Dr. ,N5P3V9,8.97698240757018,42.9931984,-81.22314449999998,9,947,133,23473.0,1,40,16
11297,St. Joseph's Hospital,268 Grosvenor Street,N6A4V2,29.603331184513888,43.0003014,-81.2539978,9,947,133,43434.0,5,415,264
11298,St. Joseph's Hospital,269 Grosvenor Street,N6A4V3,65.7248270335079,43.0,-81.2534943,25,947,133,836058.0,8,171,343
11299,SJHH - Charlton Campus,50 Charlton Avenue East,L8N4A6,64.7815928984195,43.2489586,-79.86975859999998,25,623,649,1269759.0,2,167,232
11300,SJHH - King Campus,2752 King Street East,L8G5E4,93.7029823712365,43.2205009,-79.7753677,25,623,649,107000.0,3,259,245
11301,SJHH - West 5th Campus,100 West 5th Street,L8N3K7,21.0378615068074,43.2413979,-79.8817978,25,623,649,348966.0,1,14,90
11302,St. Marys Memorial Hospital,"267 Queen Street, West",N4X1B6,38.7135387151296,43.2585144,-81.1518478,25,696,207,54000.0,1,46,4
11303,St. Thomas Elgin General Hospital ,189 Elm Street ,N5R5C4,47.321562941637204,42.7641373,-81.18130490000001,9,822,438,189727.0,2,585,9
11304,St. Thomas Elgin General Hospital ,189 Elm Street ,N5R5C4,47.315309714356395,42.7641373,-81.18130490000001,25,822,438,250508.0,1,91,8
11305,Ambulance Garage,46 General Hospital Drive,N5A2Y6,63.5277606021095,43.3687515,-80.99552920000002,9,742,547,4840.0,5,657,23
11306,Avoncrest,"86 John St., S",N5A2Y6,63.5277550823991,43.3696289,-80.99613190000002,9,742,547,68400.0,3,655,21
11307,Centennial Apartments,"118 John St., S",N5A2Y6,63.527759166254704,43.3680941,-80.9976439,9,742,547,9078.0,4,656,22
11308,Cottage,"88 John St., S",N5A2Y6,63.527083202735795,43.3696136,-80.99614720000002,9,742,547,1060.0,1,654,19
11309,School & Residence,130 Youngs Street,N5A2Y6,63.527782770994996,43.36762279999999,-80.99476690000002,9,742,547,60000.0,7,659,25
11310,Special Services Unit,"90 John Street, S.",N5A2Y6,63.527763347070206,43.3683014,-80.997467,9,742,547,14298.0,6,658,24
11311,Stratford General Hospital,46 General Hospital Drive,N5A2Y6,63.5277526431809,43.3687515,-80.99552920000002,25,742,547,398000.0,2,163,20
11312,Strathroy Middlesex General Hospital,395 Carrie Street,N7G3J4,40.960536491241,42.9609489,-81.6345749,9,849,105,68227.0,4,550,17
11313,Strathroy Middlesex General Hospital,395 Carrie Street,N7G3J4,40.960525669262296,42.9609489,-81.6345749,9,849,105,36735.0,2,549,15
11314,Strathroy Middlesex General Hospital,395 Carrie Street,N7G3J4,40.9605263008963,42.9609489,-81.6345749,25,849,105,40489.0,3,63,16
11315,Strathroy Middlesex General Hospital,395 Carrie Street,N7G3J4,40.960523288363,42.9609382,-81.63469640000002,25,849,105,46352.0,1,62,14
11316,West Nipissing General Hospital,725 Coursol Road,P2B2Y6,20.590157518304103,46.37231060000001,-79.915802,9,299,256,32000.0,1,219,5
11317,West Nipissing General Hospital,725 Coursol Road,P2B2Y6,132.69285580517402,46.37231060000001,-79.915802,25,299,256,80000.0,2,279,21
11318,Bishop Alexander Carter Catholic SS (formerly St Anne Sep S),539 Francis St,P3P1E6,18.0788483477454,46.657177,-80.9655304,10,470,593,79197.0,10,2163,5
11319,Estelle Warehousing,95 Estelle,P3B3V3,19.5500447280029,46.48691729999999,-80.90600049999998,9,652,593,14522.0,14,199,29
11320,Facility Services (Travers Street),199 Travers St,P3C3K2,33.134576915188,46.4898186,-81.0211868,9,652,593,17666.0,24,472,67
11321,Holy Cross Catholic Elementary,2997 Algonquin Road,P3E4X5,13.458033633871901,46.4356346,-80.9842453,9,652,593,44804.0,4,85,6
11322,Immaculate Conception Sep S,1748 Pierre St,P3N1C5,18.1369172786007,46.612339,-81.0130463,10,245,593,29607.0,11,2185,4
11323,Marymount Academy (Elementary & Secondary) & Catholic Education Centre,165 D'Youville St,P3C5E7,17.8006679330155,46.4976654,-80.99455259999998,10,652,593,88802.0,9,2063,18
11324,Pius XII Sep S,44 Third Ave,P3B3P8,21.8817346399984,46.4907074,-80.9300003,10,652,593,40247.0,17,3391,33
11325,St Albert Adult Learning Centre (St Thomas Sep S),504 St Raphael St,P3B1M4,22.471094189632893,46.4905891,-80.9798279,10,652,593,23321.0,19,3532,37
11326,St Andrew Sep S,1305 Holland Rd,P3A3R4,16.3907746965535,46.5254364,-80.94723509999999,10,652,593,15815.0,7,1536,12
11327,St Benedict Catholic SS & ES,2993 Algonquin Rd,P3E4X5,22.2310044976159,46.4356346,-80.9843369,10,652,593,102562.0,18,3480,34
11328,St Bernadette Sep S,870 Auger Ave,P3A4A6,22.492573377421998,46.5157623,-80.932724,10,652,593,18225.0,20,3538,38
11329,St Charles College,1940 Hawthorne Dr,P3A1M8,24.47011400332661,46.5182304,-80.92714690000003,10,652,593,162378.0,21,3973,52
11330,St Charles Sep S,26 Charlotte St,P0M1L0,19.9316001379152,46.5821686,-81.1894531,10,223,593,40663.0,15,2791,3
11331,St Christopher Sep S,2843 CKSO Rd,P3E4N1,13.095741408393,46.432457,-80.95738979999999,10,652,593,18231.0,3,584,5
11332,St David Sep S,350 Jean St,P3C2S8,27.192301903588,46.5022751,-81.008273,10,652,593,31071.0,23,4340,61
11333,St Francis S (1),691 Lilac St,P3E4E2,12.3713670191475,46.4776688,-81.01262659999998,10,652,593,69235.0,1,439,3
11334,St James,280 Anderson Dr.,P3Y1M5,14.175963879452805,46.4303513,-81.1488724,10,509,593,37671.0,5,852,2
11335,St John Sep S,181 William St,P3L1T7,20.3561763953742,46.5577011,-80.8638306,10,22,593,40467.0,16,2926,4
11336,St Joseph Sep S,8 St Paul St,P0M2A0,26.9394623202179,45.97181320000001,-81.5087051,10,322,593,14816.0,22,4310,8
11337,St Mary Sep S,26 Meehan Ave,P0M1H0,12.517150290956499,46.7035016,-80.92186190000002,10,454,593,30496.0,2,461,1
11338,St Michael Sep S,41 Samson St,P3E1W2,15.7394034630933,46.4809418,-80.9942627,10,652,593,16558.0,6,1303,11
11339,St Paul the Apostle Sep S,1 Edward Ave North,P0M1M0,18.5753494407067,46.4938698,-80.8496475,10,885,593,42040.0,12,2353,2
11340,St Raphael Sep S,1096 Dublin St,P3A1R5,19.3315768318265,46.5180702,-80.9539948,10,652,593,53494.0,13,2618,28
11341,St. Anne Elementary School,4500 St. Michel Drive,P3P1M8,16.9805156493502,46.6526693,-80.9343085,10,470,593,41451.0,8,1737,3
11342,Health Science North Main Hospital,41 Ramsey Lake Road,P3E5J1,79.54100978710521,46.4692955,-80.9960251,25,652,651,1003787.0,3,234,82
11343,Sudbury Memorial,865 Regent Street,P3E3Y9,48.792155790373,46.4720573,-81.00711820000002,25,652,651,185000.0,2,97,79
11344,Sudbury Mental Health & Addictions Center,680 Kirkwood Drive,P3E1X3,43.4019578949596,46.47829820000001,-80.9647827,25,652,651,99933.0,1,71,78
11345,St. Joseph's Health Centre of Sudbury,1140 South Bay Road,P3E0B6,17.881115843291603,46.46721270000001,-80.967453,25,652,530,153018.0,1,11,20
11346,Holy Angels Catholic School,210 Winnipeg Street P.O. Box 579,P0T2S0,20.55206798350489,48.8033003,-87.26936490000001,10,49,663,18783.0,4,2980,9
11347,Holy Saviour Catholic School,23 Penn Lake Road,P0T2E0,5.73537421807027,48.7227859,-86.3709869,10,284,663,38599.0,1,43,1
11348,Our Lady of Fatima Catholic School,113 Indian Road,P0T2A0,21.243728283869,49.7791214,-86.5303497,10,73,663,46489.0,5,3195,2
11349,Our Lady of Lourdes Catholic School,7 Flicker Street,P0T2C0,24.007871418445703,49.125056,-85.8292519,10,969,663,33142.0,7,3885,8
11350,St. Edward Catholic School,121 Greenmantle Drive,P0T2J0,21.3925405573573,49.0069695,-88.2700043,10,863,663,24337.0,6,3246,7
11351,St. Hilary Catholic School,200 Salls Street,P0T2P0,24.4322424129914,48.9402008,-88.2602615,10,1173,663,13810.0,8,3964,5
11352,St. Joseph Catholic School,308 Fourth Street,P0T1M0,35.4678535706854,49.7296334,-86.9445911,10,119,663,29256.0,9,4723,3
11353,St. Martin Catholic School,17 Cartier Drive,P0T2W0,12.335101476663802,48.782416999999995,-87.1025149,10,984,663,24907.0,2,430,6
11354,Superior North Catholic District School Board,"PO Box 610, 21 Simcoe Plaza",P0T2W0,16.7775319103139,48.7830505,-87.1002045,9,984,663,4800.0,3,140,9
11355,Beardmore PS,296 Walker Street,P0T1G0,10.735831027146501,49.6005478,-87.9616852,10,523,45,18223.0,3,216,2
11356,Dorion PS,175 Dorion Loop Rd,P0T1K0,9.967154422964681,48.7821083,-88.5618896,10,1020,45,21872.0,2,149,2
11357,George O'Neill PS,124 - 6th Bell Street,P0T2J0,18.089510711729396,49.0135765,-88.2664566,10,863,45,29912.0,8,2169,5
11358,Geraldton Composite Secondary School & New BA Parker PS,500 - 2nd Street W,P0T1M0,22.6415451476505,49.7223167,-86.9523087,10,119,45,92795.0,12,3579,1
11359,Lake Superior HS,19 Hudson Dr,P0T2W0,15.5278219554979,48.7845459,-87.10172270000002,10,984,45,43665.0,7,1233,8
11360,Manitouwadge PS- perpetual leased,21 Wenonah Dr,P0T2C0,21.60121114523961,49.12483220000001,-85.83534240000002,10,969,45,30008.0,10,3311,6
11361,Marathon HS- leased & SGDSB Board Office,14 Hemlo Dr,P0T2E0,13.9353427422854,48.7176018,-86.37043759999996,10,284,45,91805.0,6,779,6
11362,Margaret Twomey PS,21 Chisholm Trail,P0T2E0,9.377047158625947,48.70958710000001,-86.3609467,10,284,45,55025.0,1,107,3
11363,Marjorie Mills PS (replacement),"Box 730, 99 Indian Rd.",P0T2A0,24.628438123467607,49.77911,-86.5305405,10,73,45,19708.0,13,3997,3
11364,Nakina PS,214 North Street,P0T2H0,25.992076833941887,50.1805534,-86.70784,10,1139,45,24801.0,15,4206,2
11365,New Manitouwadge HS,200 Manitou Rd,P0T2C0,12.312090783279901,49.1302109,-85.8079147,10,969,45,59464.0,4,428,4
11366,Nipigon Red Rock DHS,20 Frost St.,P0T2P0,24.7087997808874,48.9379082,-88.2590408,10,1173,45,92526.0,14,4009,6
11367,Red Rock PS,46 Salls Street,P0T2P0,22.461203769754896,48.94054600000001,-88.26114890000002,10,1173,45,22658.0,11,3526,4
11368,Schreiber PS,301 Ontario St.,P0T2S0,21.1187079567858,48.80933,-87.265274,10,49,45,17936.0,9,3149,10
11369,Terrace Bay PS,9 Selkirk St.,P0T2W0,12.5483417316449,48.7844887,-87.1003342,10,984,45,23984.0,5,468,7
11370,Burgess Township Garage,4174 Narrows Lock Road,K7H3C5,38.5520277226439,44.810750899999995,-76.29433409999999,17,300,585,2345.0,6,1035,34
11371,Burgess Township Hall,4174 Narrows Lock Road,K7H3C5,7.2711,44.810750899999995,-76.29433409999999,17,300,585,1500.0,1,121,3
11372,Maberly Township Hall,180 Maberly Elphin Road,K0H2B0,21.9364881779164,44.8322067,-76.5186844,17,745,585,2726.0,5,615,2
11373,South Sherbrooke Fire Station,22110 Hwy 7,K0H2B0,8.17976728456797,44.835083,-76.53942109999998,24,745,585,8599.0,2,103,1
11374,Tayvalley Township Garage,217 Harper Road,K7H3C6,18.748267119588302,44.8893724,-76.3173333,17,300,585,5514.0,4,501,20
11375,Tayvalley Township Office,217 Harper Road,K7H3C6,18.7482631885194,44.8893724,-76.3173333,17,300,585,7875.0,3,500,19
11376,The McCausland Hospital - New Wing,20B Cartier Road,P0T2W0,54.445405573,48.7805977,-87.1047668,25,984,50,62000.0,1,121,15
11377,A.B.Lucas S.S.,656 Tennent Avenue,N5X1L8,15.604335438853099,43.0318108,-81.2485657,10,947,506,157615.0,30,1255,58
11378,A.J. Baker P.S.,528 Allen Street,N0M2C0,23.8726635380093,43.1389731,-81.0301867,10,295,506,16587.0,144,3857,1
11379,Aberdeen P.S.,580 Grey Street,N6B1H8,20.60217828335389,42.9813995,-81.2298965,10,947,506,41398.0,109,3000,158
11380,Adelaide-W.G. Macdonald P.S.,29059 School Road,N7G3H6,23.78518711416889,43.0034409,-81.67687990000002,10,849,506,28965.0,142,3829,12
11381,Aldborough P.S.,11443 Furnival Road,N0L2C0,22.4812365014047,42.55670170000001,-81.6687927,10,310,506,25628.0,131,3536,8
11382,Algonquin P.S.,59 Algonquin Road,N4T1R8,19.4636901851438,43.1514015,-80.7332687,10,1038,506,60170.0,89,2656,21
11383,Annandale P.S.,60 Tillson Avenue,N4G3A1,17.2943436198117,42.8640518,-80.7228317,10,749,506,64863.0,50,1852,4
11384,Arthur Ford P.S.,617 Viscount Road,N6J2Y4,18.3340129799333,42.9525986,-81.2687988,10,947,506,33034.0,69,2260,103
11385,Arthur Stringer P.S.,43 Shaftesbury Avenue,N6C2Y5,28.2712906737635,42.9488983,-81.20770259999998,10,947,506,33260.0,164,4449,257
11386,Arthur Voaden S.S.,41 Flora Street,N5P2X5,19.9394792544361,42.7806587,-81.18871309999999,10,780,506,175903.0,98,2795,21
11387,Ashley Oaks P.S.,121 Ashley Crescent,N6E3W2,18.9627760516832,42.9363861,-81.2423782,10,947,506,70858.0,81,2493,117
11388,Balaclava St. Adult  Education Centre,20 Balaclave Street,N5P3C2,32.3517442594076,42.78057829999999,-81.1827504,10,780,506,30881.0,174,4665,26
11389,Banting Annex,127 Sherwood Forest S.,N6G2C3,28.2281128028019,43.0022011,-81.30650329999997,10,947,506,12572.0,163,4442,256
11390,Bishop Townshend P.S.,814 Quebec Street,N5Y1X4,22.5699767141157,43.0032005,-81.2238007,10,947,506,24164.0,133,3560,202
11391,Blenheim District P.S.,32 Wilmot Street S.,N0J1G0,17.4829886147987,43.3505554,-80.5371246,10,631,506,38793.0,54,1930,1
11392,Blossom Park Education Centre,391 Blossom Park Road,N4S7J3,28.8256170327589,43.1456718,-80.7447662,10,1038,506,11452.0,167,4499,51
11393,Bonaventure Meadows P.S.,141 Bonaventure Drive,N5V4S6,20.891290988521604,43.0055008,-81.15599820000001,10,947,506,63636.0,113,3090,164
11394,Byron Northview P.S.,1370 Commissioners Rd. W.,N6K1E1,26.0997373874782,42.961200700000006,-81.3386002,10,947,506,34627.0,154,4216,236
11395,Byron Somerset P.S.,175 Whisperwood Ave.,N6K4C6,19.585172891963197,42.94680020000001,-81.3255005,10,947,506,54529.0,93,2686,136
11396,Byron Southwood P.S.,1379 Lola Street,N6K3R6,25.328522937796198,42.9505119,-81.3347168,10,947,506,37662.0,150,4121,228
11397,C.C. Carrothers P.S.,360 Chippendale Crescent,N5Z3G2,17.6488086207057,42.963398,-81.21030429999998,10,947,506,42603.0,59,2002,89
11398,Caradoc North P.S.,8041 Scotchmere Drive,N7G3H3,18.312612401158802,42.9330482,-81.5811081,10,849,506,20645.0,68,2254,8
11399,Caradoc P.S. ( Caradoc Central P.S.),714 Bowan Street E.,N0L1W0,15.0709335869316,42.9103584,-81.49207309999998,10,54,506,42969.0,26,1086,1
11400,Centennial Central P.S.,14774 Medway Road,N0M1C0,22.2487567702546,43.057778000000006,-81.26972409999998,10,897,506,30009.0,128,3486,4
11401,Central Elgin C.I.,201 Chestnut Street,N5R2B5,21.0296839771371,42.7703781,-81.1741714,10,780,506,100470.0,117,3121,22
11402,Central P.S.,410 Hunter Street,N4S4G4,26.054075022688107,43.1311607,-80.7597885,10,1038,506,44379.0,153,4212,42
11403,Central S.S.,509 Waterloo Street,N6B2P8,22.1805064821317,42.98838660000001,-81.2438762,10,947,506,126077.0,127,3473,194
11404,Chippewa P.S.,1035 Chippewa Drive,N5V2T6,14.2090739971855,43.0284004,-81.1962967,10,947,506,63044.0,17,859,41
11405,Clara Brenton P.S.,1025 St. Croix Avenue,N6H3X8,27.0847239763602,42.9800987,-81.31510159999998,10,947,506,50030.0,159,4328,244
11406,Clarke Road S.S.,300 Clarke Road,N5W5N4,17.6480981012532,42.9986404,-81.17282790000002,10,947,506,224319.0,58,2001,88
11407,Cleardale P.S.,780 Dulaney Drive,N6C3W4,18.9151279762965,42.9455986,-81.2404022,10,947,506,57823.0,80,2478,116
11408,Colborne St. P.S.,25 Colborne Street,N7G2M1,18.506490597029,42.9578285,-81.62113190000002,10,849,506,36209.0,73,2328,9
11409,College Avenue S.S.,700 College Avenue,N4S2C8,24.1987558315765,43.1242218,-80.7452469,10,1038,506,159413.0,146,3916,37
11410,Davenport P.S.,80 Rutherford Avenue,N5H2N8,28.2783400008312,42.76894,-80.9931488,10,160,506,36941.0,165,4451,15
11411,Delaware Central P.S.,14 Osborne Street,N0L1E0,13.9258365623504,42.91114810000001,-81.4229813,10,753,506,26694.0,16,777,3
11412,Dunwich-Dutton P.S.,239 Miller Road,N0L1J0,15.5915163331215,42.6650505,-81.5066605,10,486,506,40752.0,29,1253,9
11413,Eagle Heights P.S.,284 Oxford Street W.,N6H1S9,21.0245929874005,42.98849110000001,-81.27634429999998,10,947,506,44842.0,116,3119,166
11414,Ealing P.S.,840 Hamilton Road,N5Z1V5,19.719196244368,42.9790993,-81.2001038,10,947,506,46392.0,95,2727,141
11415,East Elgin S.S.,362 Talbot Street W.,N5H1K6,18.6229638801988,42.772995,-80.9908295,10,160,506,181490.0,76,2371,10
11416,East Oxford Central P.S.,505767 Old Stage Road,N4S7V8,21.015899574075398,43.1011542,-80.64363449999998,10,1038,506,28266.0,115,3117,28
11417,East Williams Memorial P.S.,4441 Queen Ave.,N0M1A0,19.0552428166269,43.1116066,-81.55657959999998,10,168,506,26543.0,83,2537,7
11418,Eastdale P.S.,65 Aileen Drive,N4S4A2,17.2800532620592,43.1248093,-80.73401640000002,10,1038,506,26586.0,48,1843,15
11419,Ekcoe Central P.S.,3719 Parkhouse Drive,N0L1M0,22.8942980028154,42.7413979,-81.7012634,10,186,506,38028.0,138,3644,9
11420,Elgin Court P.S.,254 First Avenue,N5R4P5,21.46220401163169,42.7613754,-81.1762848,10,780,506,41365.0,124,3267,23
11421,Emily Carr P.S.,44 Hawthorne Road,N6G2H5,19.1903452443755,43.009201,-81.31240079999998,10,947,506,64648.0,84,2573,123
11422,Emily Stowe P.S. ,1 Jerdon Street,N0J1P0,14.2544912088187,42.98109820000001,-80.59586329999998,10,721,506,59212.0,18,873,1
11423,Evelyn Harrison P.S.,50 Tewksbury Crescent,N5V2M8,19.7886717998672,43.0233002,-81.19580079999999,10,947,506,41085.0,97,2758,144
11424,F.D. Roosevelt P.S.,560 Second Street,N5V2B7,19.2540675706753,43.0096664,-81.193985,10,947,506,39008.0,87,2594,125
11425,Facility Services Depot (West),14766 Medway Road,N0M1C0,21.104084682866603,43.05763049999999,-81.27023050000003,9,897,506,5188.0,119,229,3
11426,Facility Services Zone 4,259 Edward Street,N5P4A9,71.2601042989549,42.78585820000001,-81.1508484,9,169,506,7147.0,178,687,2
11427,Fairmont P.S.,1040 Hamilton Road,N5W1A6,20.8165707947982,42.97729870000001,-81.18669890000002,10,947,506,37759.0,111,3060,162
11428,Forest Park P.S.,295 Forest Avenue,N5R2K5,14.628510408466699,42.7728882,-81.170105,10,780,506,47565.0,21,968,12
11429,G.A. Wheable - Continuing Education,70 Jacqueline Street,N5Z3P7,21.0080383582562,42.9713974,-81.2212753,10,947,506,171415.0,114,3114,165
11430,Glen Cairn P.S.,53 Frontenac Road,N5Z3Y5,19.1971402635075,42.9570999,-81.20459749999998,10,947,506,86488.0,85,2576,124
11431,Glencoe District S.S.,3581 Concession Street,N0L1M0,26.701563232397298,42.7421989,-81.71385959999998,10,186,506,83872.0,155,4280,12
11432,Glendale S.S.,37 Glendale Drive,N4G1J6,19.9677131791296,42.868483399999995,-80.74087039999998,10,749,506,139102.0,99,2804,10
11433,H.B. Beal S.S.,525 Dundas Street,N6B1W5,23.2663874066154,42.9870987,-81.23470309999998,10,947,506,306168.0,140,3729,207
11434,Harrisfield P.S.,2 Caffyn Street,N5C3M8,15.174585198940802,43.0328102,-80.8689499,10,857,506,53442.0,27,1125,3
11435,Hickson Central P.S.,161 Loveys Street,N0J1L0,22.5039800515943,43.2389717,-80.80077359999999,10,44,506,45240.0,132,3543,2
11436,Hillcrest P.S. - London,1231 Fuller Street,N5Y4P7,17.2893054030239,43.0222015,-81.2237015,10,947,506,31032.0,49,1850,83
11437,Hounsfield Street - Admin Bldg,745 Hounsfield Street,N4S1P6,44.7450804503987,43.1293716,-80.7441788,9,1038,506,5704.0,177,570,61
11438,Huron Heights P.S.,1245 Michael Street,N5V2H4,24.6864245008516,43.0189362,-81.20768740000003,10,947,506,31861.0,149,4005,226
11439,Huron Park S.S.,900 Cromwell Street,N4S5B5,21.1951263656777,43.1397896,-80.7390594,10,1038,506,146981.0,120,3181,29
11440,Ingersoll District C.I.,37 Alma Street,N5C1N1,20.571545744743,43.0453987,-80.8884583,10,857,506,187367.0,108,2992,7
11441,Innerkip Central P.S.,180 Coleman Street,N0J1M0,24.1063541869024,43.209301,-80.6985321,10,194,506,30052.0,145,3904,2
11442,Jack Chambers P.S.,1650 Hastings Drive,N5X3E3,26.9892627755509,43.0362015,-81.2694016,10,947,506,72258.0,157,4318,242
11443,Jaffa Environmental Education Centre,48346 John Wise Line,N5H2R4,23.448432136493203,42.731921,-81.0145838,10,160,506,3422.0,141,3766,13
11444,Jeanne Sauve P.S.,215 Wharncliffe Road,N6H2B6,18.270955469975604,42.9906998,-81.26370240000001,10,947,506,46435.0,66,2235,102
11445,John Dearness P.S.,555 Sanatorium Road,N6H3W6,15.7182072257698,42.9654007,-81.33049770000002,10,947,506,26888.0,33,1294,62
11446,John P. Robarts P.S.,84 Bow Street,N5V1B1,18.159198387315897,42.99000170000001,-81.160202,10,947,506,66639.0,64,2200,94
11447,John Wise P.S.,100 Parkside Drive,N5R3T9,10.3012998490801,42.7602806,-81.1928787,10,780,506,61160.0,3,171,7
